GeneID,Acc_num,Main_Role,Subrole,Product ,Gene
hotlake_ucc_69544,CY41DRAFT_0197,Regulatory functions,DNA interactions,AraC family transcriptional regulator,
hotlake_ucc_69545,CY41DRAFT_0198,Transport and binding proteins,Amino acids_ peptides and amines,ABC-type osmolyte uptake system substrate-binding component,choX
hotlake_ucc_69547,CY41DRAFT_0199,Unknown function,Enzymes of unknown specificity,acetyl esterase Aes,
hotlake_ucc_69548,CY41DRAFT_0200,Unknown function,Enzymes of unknown specificity,tol-pal system-associated acyl-CoA thioesterase YbgC,ybgC
hotlake_ucc_69549,CY41DRAFT_0201,Unknown function,General,carnitine 3-dehydrogenase CdhA,cdhA
hotlake_ucc_69550,CY41DRAFT_0202,,,protein of unknown function DUF849,
hotlake_ucc_69551,CY41DRAFT_0203,Regulatory functions,DNA interactions,transcriptional regulator of L-gulonate utilization RspR,rspR
hotlake_ucc_69552,CY41DRAFT_0204,Energy metabolism,General,D-mannonate dehydratase RspA,rspA
hotlake_ucc_69553,CY41DRAFT_0205,Prosthetic groups_ cofactors_ and carriers::Unknown function,Enzymes of unknown specificity::Porphyrin and chlorophyll metabolism,L-gulonate 5-dehydrogenase RspB,rspB
hotlake_ucc_69554,CY41DRAFT_0206,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,TRAP-type 2_3-diketo-L-gulonate uptake system substrate-binding component YiaO,YiaO
hotlake_ucc_69556,CY41DRAFT_0207,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,TRAP-type 2_3-diketo-L-gulonate uptake system small permease component YiaM,YiaM
hotlake_ucc_69557,CY41DRAFT_0208,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,TRAP-type 2_3-diketo-L-gulonate uptake system large permease component YiaN,YiaN
hotlake_ucc_69558,CY41DRAFT_0209,,,D-mannonate 5-dehydrogenase RspD,rspD
hotlake_ucc_69559,CY41DRAFT_0210,Nucleic acid metabolism::Carbohydrate metabolism,Pentose and glucuronate interconversions::DNA replication_ recombination_ and repair,mannonate dehydratase UxuA,uxuA
hotlake_ucc_69560,CY41DRAFT_0211,Carbohydrate metabolism::Unknown function,Enzymes of unknown specificity::Pentose and glucuronate interconversions,2-deoxy-D-gluconate 3-dehydrogenase KduD,kduD
hotlake_ucc_69561,CY41DRAFT_0212,,,phosphogluconate 2-dehydrogenase KguD,kguD
hotlake_ucc_69562,CY41DRAFT_0213,Unknown function,Enzymes of unknown specificity,2-dehydro-3-deoxygluconokinase KguK,kguK
hotlake_ucc_69563,CY41DRAFT_0214,Regulatory functions,DNA interactions,transcriptional repressor of 2-ketogluconate utilization PtxS,ptxS
hotlake_ucc_69564,CY41DRAFT_0215,Transport and binding proteins::Unknown function,Unknown substrate::Enzymes of unknown specificity::Cations and iron carrying compounds,Ca2+ transporting ATPase,
hotlake_ucc_69565,CY41DRAFT_0216,Mobile and extrachromosomal element functions,Selfish genetic elements,transposase,
hotlake_ucc_69566,CY41DRAFT_0218,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids::Anions,DASS family divalent anion:Na+ symporter,
hotlake_ucc_69567,CY41DRAFT_0219,Unknown function,Enzymes of unknown specificity,S-adenosylmethionine-dependent methyltransferase SmtA,smtA
hotlake_ucc_69568,CY41DRAFT_0220,Defense and invasion systems::Translation::Unknown function,Enzymes of unknown specificity::Ribosomal proteins: synthesis and modification::Detoxification and inactivation::tRNA and rRNA base modification,16S rRNA (guanine1207-N2)-methyltransferase RsmC,rsmC
hotlake_ucc_69569,CY41DRAFT_0221,Transcription,Transcription factors,transcription elongation factor GreB,greB
hotlake_ucc_69570,CY41DRAFT_0222,,,TPR repeat protein,
hotlake_ucc_69571,CY41DRAFT_0223,Unknown function,Enzymes of unknown specificity,ADP-ribose pyrophosphatase NudF,nudF
hotlake_ucc_69572,CY41DRAFT_0224,,,hypothetical protein,
hotlake_ucc_69573,CY41DRAFT_0225,Unknown function,Enzymes of unknown specificity,phosphohydrolase Icc,icc
hotlake_ucc_69574,CY41DRAFT_0226,Energy metabolism,Sulfur metabolism,sulfate adenylyltransferase subunit 2 CysD,cysD
hotlake_ucc_69575,CY41DRAFT_0227,Energy metabolism::Unknown function,Enzymes of unknown specificity::General::Sulfur metabolism,sulfate adenylyltransferase subunit 1 CysN,cysN
hotlake_ucc_69576,CY41DRAFT_0228,,,ABC-type tungstate uptake system substrate-binding component TupA,tupA
hotlake_ucc_69578,CY41DRAFT_0229,Transport and binding proteins,Unknown substrate,ABC-type tungstate uptake system ATPase component TupC,tupC
hotlake_ucc_69579,CY41DRAFT_0230,,,ABC-type tungstate uptake system permease component TupB,tupB
hotlake_ucc_69580,CY41DRAFT_0231,Unknown function,General,protein with excisionase family DNA-binding domain,
hotlake_ucc_69581,CY41DRAFT_0232,Intracellular trafficking_ assembly_ and processing,Peptidases,protease I PfpI,pfpI
hotlake_ucc_69582,CY41DRAFT_0233,,,protein of unknown function DUF2183,
hotlake_ucc_69583,CY41DRAFT_0234,,,putative metal-dependent protease/peptidase YugP,yugP
hotlake_ucc_69584,CY41DRAFT_0236,,,hypothetical protein,
hotlake_ucc_69585,CY41DRAFT_0238,Translation::Unknown function,Enzymes of unknown specificity::tRNA and rRNA base modification,tRNA (mo5U34)-methyltransferase CmoB,cmoB
hotlake_ucc_69586,CY41DRAFT_0239,,,phosphatidylserine/phosphatidylglycerophosphate/ cardiolipin synthase,
hotlake_ucc_69587,CY41DRAFT_0240,Translation::Unknown function,Enzymes of unknown specificity::tRNA and rRNA base modification,tRNA (cmo5U34)-methyltransferase CmoA,cmoA
hotlake_ucc_69588,CY41DRAFT_0241,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,glucose-6-phosphate isomerase,pgi
hotlake_ucc_69589,CY41DRAFT_0242,Cell structure_ growth_ and death::Nucleic acid metabolism::Unknown function,Enzymes of unknown specificity::Chromosome and assoicated proteins::General::DNA replication_ recombination_ and repair,topoisomerase IV subunit B ParE,parE
hotlake_ucc_69590,CY41DRAFT_0243,Regulatory functions::Signal transduction,General::Taxis,chemotaxis signal relay system methyl-accepting signal transducer,mcp
hotlake_ucc_69591,CY41DRAFT_0244,Cell structure_ growth_ and death::Nucleic acid metabolism,Chromosome and assoicated proteins::DNA replication_ recombination_ and repair,topoisomerase IV subunit A ParC,parC
hotlake_ucc_69592,CY41DRAFT_0245,Amino acid metabolism::Unknown function,Enzymes of unknown specificity::Glycine_ serine and threonine metabolism,phosphoserine phosphatase SerB,serB
hotlake_ucc_69593,CY41DRAFT_0246,,,hypothetical lipoprotein,
hotlake_ucc_69594,CY41DRAFT_0247,Transport and binding proteins,Cations and iron carrying compounds,multicomponent K+:H+ antiporter subunit PhaG,phaG
hotlake_ucc_69595,CY41DRAFT_0248,,,multicomponent K+:H+ antiporter subunit PhaF,phaF
hotlake_ucc_69596,CY41DRAFT_0249,,,multicomponent K+:H+ antiporter subunit PhaE,phaE
hotlake_ucc_69597,CY41DRAFT_0250,Energy metabolism,Electron transport,monovalent cation / H+ antiporter subunit PhaD,phaD
hotlake_ucc_69598,CY41DRAFT_0251,Energy metabolism,Oxidative phosphorylation,multicomponent K+:H+ antiporter subunit PhaC,phaC
hotlake_ucc_69599,CY41DRAFT_0252,Energy metabolism::Transport and binding proteins,Electron transport::Cations and iron carrying compounds,multicomponent K+:H+ antiporter subunit PhaA,phaA
hotlake_ucc_69600,CY41DRAFT_0253,Transport and binding proteins,Cations and iron carrying compounds,voltage-gated sodium channel,
hotlake_ucc_69601,CY41DRAFT_0254,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,2-isopropylmalate synthase LeuA,leuA
hotlake_ucc_69602,CY41DRAFT_0255,,,hypothetical protein,
hotlake_ucc_69603,CY41DRAFT_0256,Energy metabolism::Unknown function,Enzymes of unknown specificity::Nitrogen metabolism,allophanate hydrolase,atzF
hotlake_ucc_69604,CY41DRAFT_0257,Amino acid metabolism::Unknown function,General::Arginine and proline metabolism,urea carboxylase Uca,uca
hotlake_ucc_69605,CY41DRAFT_0258,Unknown function,General,urea carboxylase-associated protein 1,
hotlake_ucc_69606,CY41DRAFT_0259,Unknown function,General,urea carboxylase-associated protein 2,
hotlake_ucc_69607,CY41DRAFT_0260,Transport and binding proteins,Unknown substrate,ABC-type urea carboxylase-related  transport system ATPase component,
hotlake_ucc_69608,CY41DRAFT_0261,,,ABC-type urea carboxylase-related  transport system permease component,
hotlake_ucc_69609,CY41DRAFT_0262,Transport and binding proteins,Unknown substrate,ABC-type urea carboxylase-related  transport system substrate-binding component,
hotlake_ucc_69612,CY41DRAFT_0264,Intracellular trafficking_ assembly_ and processing::Energy metabolism::Unknown function,Enzymes of unknown specificity::Protein modification and repair::Electron transport,L-lysine 2_3-aminomutase,epmB
hotlake_ucc_69613,CY41DRAFT_0265,Translation,Translation factors,elongation factor P Efp,efp
hotlake_ucc_69614,CY41DRAFT_0266,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,class II lysyl-tRNA synthetase PoxA,poxA
hotlake_ucc_69615,CY41DRAFT_0267,Fatty acid and lipid metabolism,Biosynthesis::Glycerolipid and glycerophospholid metabolism,phosphatidylserine decarboxylase Psd,psd
hotlake_ucc_69616,CY41DRAFT_0268,,,thiosulfate/3-mercaptopyruvate sulfurtransferase,sseA
hotlake_ucc_69617,CY41DRAFT_0269,Translation::Unknown function,Translation factors::General,ribosome biogenesis GTPase EngC,engC
hotlake_ucc_69618,CY41DRAFT_0270,Unknown function,Enzymes of unknown specificity,oligoribonuclease Orn,orn
hotlake_ucc_69619,CY41DRAFT_0271,Translation,tRNA and rRNA base modification,epoxyqueuosine reductase QueG,queG
hotlake_ucc_69620,CY41DRAFT_0272,Unknown function,General,ADP-dependent NAD(P)H-hydrate dehydratase,nnr
hotlake_ucc_69621,CY41DRAFT_0273,Translation,tRNA and rRNA base modification,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,tsaE
hotlake_ucc_69622,CY41DRAFT_0274,Cell structure_ growth_ and death::Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism::Cell division,N-acetylmuramoyl-L-alanine amidase AmiB,amiB
hotlake_ucc_69624,CY41DRAFT_0275,Nucleic acid metabolism::Unknown function,Enzymes of unknown specificity::DNA replication_ recombination_ and repair,DNA mismatch repair protein MutL,mutL
hotlake_ucc_69625,CY41DRAFT_0276,Translation,tRNA and rRNA base modification,tRNA dimethylallyltransferase MiaA,miaA
hotlake_ucc_69626,CY41DRAFT_0277,Cell structure_ growth_ and death,Chromosome and assoicated proteins,RNA-binding protein Hfq,hfq
hotlake_ucc_69627,CY41DRAFT_0278,Transport and binding proteins::Unknown function,General::Cations and iron carrying compounds,GTP-binding protein HflX,hflX
hotlake_ucc_69628,CY41DRAFT_0279,Intracellular trafficking_ assembly_ and processing,Peptidases,membrane proteinase subunit HflK,hflK
hotlake_ucc_69629,CY41DRAFT_0280,Intracellular trafficking_ assembly_ and processing,Peptidases,membrane proteinase subunit HflC,hflC
hotlake_ucc_69630,CY41DRAFT_0281,Regulatory functions,Protein interactions,ATP phosphoribosyltransferase regulatory subunit HisZ,hisZ
hotlake_ucc_69631,CY41DRAFT_0282,Nucleic acid metabolism,Purine metabolism,adenylosuccinate synthase PurA,purA
hotlake_ucc_69632,CY41DRAFT_0283,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,cob(I)alamin adenosyltransferase CobA2,cobA2
hotlake_ucc_69633,CY41DRAFT_0284,,,uncharacterized protein YajQ,yajQ
hotlake_ucc_69634,CY41DRAFT_0285,Intracellular trafficking_ assembly_ and processing,Peptidases,aminopeptidase PepN,pepN
hotlake_ucc_69635,CY41DRAFT_0286,Unknown function,Enzymes of unknown specificity,lipid kinase YegS,yegS
hotlake_ucc_69636,CY41DRAFT_0287,,,hypothetical lipoprotein,
hotlake_ucc_69637,CY41DRAFT_0288,Defense and invasion systems,General,CspA family cold shock protein,cspA
hotlake_ucc_69638,CY41DRAFT_0289,Transport and binding proteins,Amino acids_ peptides and amines,RhtB family transporter,
hotlake_ucc_69639,CY41DRAFT_0290,,,soluble lytic murein transglycosylase,slt
hotlake_ucc_69641,CY41DRAFT_0291,,,hypothetical protein,
hotlake_ucc_69642,CY41DRAFT_0292,Intracellular trafficking_ assembly_ and processing::Unknown function,Enzymes of unknown specificity::Chaperone and folding catalysis,molecular chaperone HtpG,htpG
hotlake_ucc_69643,CY41DRAFT_0293,Energy metabolism::Unknown function,General,glycerol-3-phosphate dehydrogenase (NAD(P)+) GpsA,gpsA
hotlake_ucc_69644,CY41DRAFT_0294,Regulatory functions::Unknown function,Enzymes of unknown specificity::Protein interactions,phosphohistidine phosphatase SixA,sixA
hotlake_ucc_69645,CY41DRAFT_0295,Translation,Aminoacyl-tRNA biosynthesis,aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit GatB,gatB
hotlake_ucc_69646,CY41DRAFT_0296,Translation::Unknown function,Enzymes of unknown specificity::Aminoacyl-tRNA biosynthesis,aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit GatA,gatA
hotlake_ucc_69647,CY41DRAFT_0297,Translation,Aminoacyl-tRNA biosynthesis,aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit GatC,gatC
hotlake_ucc_69648,CY41DRAFT_0298,Cell structure_ growth_ and death::Intracellular trafficking_ assembly_ and processing,Chromosome and assoicated proteins::Chaperone and folding catalysis,rod shape-determining protein MreB,mreB
hotlake_ucc_69649,CY41DRAFT_0299,Cell structure_ growth_ and death,Chromosome and assoicated proteins,rod shape-determining protein MreC,mreC
hotlake_ucc_69650,CY41DRAFT_0300,Cell structure_ growth_ and death,Chromosome and assoicated proteins,rod shape-determining protein MreD,mreD
hotlake_ucc_69651,CY41DRAFT_0301,Cell structure_ growth_ and death,Cell division,septum formation protein Maf,maf
hotlake_ucc_69652,CY41DRAFT_0302,Nucleic acid metabolism::Unknown function,RNA degradation::General,ribonuclease G,rng
hotlake_ucc_69653,CY41DRAFT_0303,Unknown function,General,predicted membrane protein,
hotlake_ucc_69654,CY41DRAFT_0304,,,TldD protein,tldD
hotlake_ucc_69655,CY41DRAFT_0305,,,ribosome-associated protein YjgA,yjgA
hotlake_ucc_69656,CY41DRAFT_0306,,,PmbA protein,pmbA
hotlake_ucc_69657,CY41DRAFT_0307,Transport and binding proteins,Phosphotransferase system (PTS),phosphocarrier protein Hpr,hpr
hotlake_ucc_69658,CY41DRAFT_0308,Unknown function,General,RNase adapter protein RapZ,rapZ
hotlake_ucc_69659,CY41DRAFT_0309,Signal transduction,Phosphotransferase system (PTS),PTS system nitrogenregulatory IIA component PtsN,ptsN
hotlake_ucc_69660,CY41DRAFT_0310,Translation,Translation factors,RpoN modulation protein YhbH,yhbH
hotlake_ucc_69661,CY41DRAFT_0311,Transcription,Transcription factors,RNA polymerase sigma-54 factor RpoN,rpoN
hotlake_ucc_69662,CY41DRAFT_0312,Transport and binding proteins,Unknown substrate::Carbohydrates_ organic alcohols_ and acids,lipopolysaccharide export system ATPase component LptB,lptB
hotlake_ucc_69663,CY41DRAFT_0313,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,lipopolysaccharide export system chaperone component LptA,lptA
hotlake_ucc_69665,CY41DRAFT_0314,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,lipopolysaccharide export system permease component LptG,lptC
hotlake_ucc_69666,CY41DRAFT_0315,Glycan biosynthesis and metabolism::Unknown function,Polysacharide and lipopolysaccharide metabolism::Enzymes of unknown specificity,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase),kdsC
hotlake_ucc_69667,CY41DRAFT_0316,Carbohydrate metabolism::Unknown function,General,arabinose-5-phosphate isomerase,
hotlake_ucc_69668,CY41DRAFT_0317,Transport and binding proteins,Unknown substrate,ABC-type phospholipid uptake system ATPase component MlaF,mlaF
hotlake_ucc_69669,CY41DRAFT_0318,Transport and binding proteins,Unknown substrate,ABC-type phospholipid uptake system permease component MlaE,mlaE
hotlake_ucc_69670,CY41DRAFT_0319,Defense and invasion systems::Transport and binding proteins,Secreted effectors::Carbohydrates_ organic alcohols_ and acids,outer membrane lipid asymmetry maintenance protein MlaD,mlaD
hotlake_ucc_69671,CY41DRAFT_0320,Unknown function,General,ABC-type phospholipid uptake system substrate-binding component MlaC,mlaC
hotlake_ucc_69673,CY41DRAFT_0321,Regulatory functions,Protein interactions,ABC-type phospholipid uptake system STAS doman component MlaB,mlaB
hotlake_ucc_69674,CY41DRAFT_0322,Regulatory functions,DNA interactions,BolA superfamily predicted transcriptional regulator,
hotlake_ucc_69675,CY41DRAFT_0323,Glycan biosynthesis and metabolism,Peptidoglycan metabolism,UDP-N-acetylglucosamine 1-carboxyvinyltransferase MurA,murA
hotlake_ucc_69676,CY41DRAFT_0324,Amino acid metabolism,Histidine metabolism,ATP phosphoribosyltransferase HisG,hisG
hotlake_ucc_69677,CY41DRAFT_0325,Amino acid metabolism,Histidine metabolism,histidinol dehydrogenase HisD,hisD
hotlake_ucc_69678,CY41DRAFT_0326,Intracellular trafficking_ assembly_ and processing,Peptidases,,
hotlake_ucc_69679,CY41DRAFT_0327,Unknown function,General,dinuclear metal center protein_ YbgI/SA1388 family,
hotlake_ucc_69680,CY41DRAFT_0328,Unknown function,General,hypothetical protein,
hotlake_ucc_69681,CY41DRAFT_0329,Unknown function,General,zapE; cell division protein ZapE,zapE
hotlake_ucc_69682,CY41DRAFT_0330,Translation,Ribosomal proteins: synthesis and modification,LSU ribosomal protein L13 RplM,rplM
hotlake_ucc_69683,CY41DRAFT_0331,Translation,Ribosomal proteins: synthesis and modification,SSU ribosomal protein S9 RpsI,rpsI
hotlake_ucc_69684,CY41DRAFT_0332,Energy metabolism,Oxidative phosphorylation,ubiquinol-cytochrome c reductase iron-sulfur subunit PetA,petA
hotlake_ucc_69685,CY41DRAFT_0333,Energy metabolism,Oxidative phosphorylation::Photosynthesis,ubiquinol-cytochrome c reductase cytochrome b subunit PetB,petB
hotlake_ucc_69686,CY41DRAFT_0334,Energy metabolism,Oxidative phosphorylation,ubiquinol-cytochrome c reductase cytochrome c1 subunit PetC,petC
hotlake_ucc_69688,CY41DRAFT_0335,,,RNA polymerase-associated protein,sspA
hotlake_ucc_69689,CY41DRAFT_0336,Intracellular trafficking_ assembly_ and processing,Peptidases,clpXP degradation system adaptor protein SspB,sspB
hotlake_ucc_69690,CY41DRAFT_0337,Unknown function,General,Bon domain lipoprotein,
hotlake_ucc_69692,CY41DRAFT_0338,Glycan biosynthesis and metabolism,Polysacharide and lipopolysaccharide metabolism,D-sedoheptuloase 7-phosphate isomerase GmhA,gmhA
